Wine Type,Category,Table1.id,Table1.name,Table1.volume,Table1.ABV,Table1.location,Table1.country,Table1.producer,Table1.style,Table1.price,Table1.sugar,Table1.sweetness,Table1.total_alcohol_ml,Table1.value,Table1.type,Table1.class,Table1.rating,Table1.rating_norm,Table1.value_norm,Table1.score_norm,Table1.score
Grenache/Syrah,Red Wine,9586,Domaine Le Couroulu Vieilles Vignes Vacqueyras,750,14,"Rh<f4>ne, France","Rh<f4>ne, France",Earl Le Couroulu,Full-bodied & Smooth,41,2,XD - Extra Dry,105,2.56097561,Grenache/Syrah,wine,,,-0.727972978,,
Malvasia Fina Blend,Other / Mixed Type,8244,Guyot White,750,13.5,Douro,Portugal,Aguiar De Morais Vaz + Olazabal Fer,,39.55,,,101.25,2.560050569,Malvasia Fina Blend,wine,,,-0.728287889,,
Riesling,White Wine,11305,Bischfliche Weingter Trier Piesporter Goldtropfchen Riesling Kabinett,750,8.1,Mosel,Germany,Verwaltung Der Bischoflichen Weingu,Aromatic & Flavourful,23.75,64,MS - Medium Sweet,60.75,2.557894737,Riesling,wine,,,-0.729021796,,
Red Blend,Red Wine,8649,Barbeito Single Tinta Negra Medium Dry,500,19,Madeira,Portugal,Vinhos Barbeito (Madeira) Lda.,,37.15,,,95,2.557200538,Red Blend,wine,,,-0.729258121,,
Pinot Noir,Red Wine,6423,Heron Hill Pinot Noir Reserve Finger Lakes,750,13,New York,USA,"Heron Hill Vineyards, Inc.",,38.15,,,97.5,2.55570118,Pinot Noir,wine,,,-0.729768546,,
Red Blend,Red Wine,9098,R6 Vina Bibich,750,13.5,Croatia,Croatia,Wine Universe Corp,,39.7,,,101.25,2.550377834,Red Blend,wine,,,-0.731580766,,
Pinot Noir,Red Wine,12802,Dr. Konstantin Frank Old Vines Pinot Noir,750,13.5,New York,USA,Konstantin D. Frank & Sons,,39.75,,,101.25,2.547169811,Pinot Noir,wine,,,-0.732672869,,
Touriga Nacional Blend,Red Wine,13835,Quinta do Grifo Vintage Port,750,20,Douro,Portugal,"Rozes, S.A.",Sweet,58.95,98,S - Sweet,150,2.544529262,Touriga Nacional Blend,wine,,,-0.733571788,,
Shiraz/Syrah,Red Wine,13078,Noir Super Tuscan IGT,750,14.9,Italy,Italy,L'Arco Commerciale Di Fanciullacci,,43.95,,,111.75,2.542662116,Shiraz/Syrah,wine,,,-0.734207418,,
Malbec Blend,Red Wine,6750,Domaine Sauvete Privilege Touraine,750,13.5,Loire,France,Domaine Sauvete,,39.85,,,101.25,2.540777917,Malbec Blend,wine,,,-0.734848853,,
Cabernet Sauvignon,White Wine,10039,Truchard Cabernet Sauvignon,750,14.2,California,USA,Truchard Vineyards,Medium-bodied & Fruity,41.95,2,XD - Extra Dry,106.5,2.538736591,Cabernet Sauvignon,wine,,,-0.735543779,,
Cabernet Sauvignon,White Wine,11781,Rutherford Ranch Cabernet Sauvignon,375,13.5,California,USA,Round Hill Cellars,Full-bodied & Firm,19.95,4,XD - Extra Dry,50.625,2.537593985,Cabernet Sauvignon,wine,5,0.734543234,-0.735932755,-0.540574426,12.68796993
Pinot Gris Blend,White Wine,14248,Cambridge Road Cloudwalker,750,12.5,Martinborough,New Zealand,Old Vine Investments Ltd,Aromatic & Flavourful,36.95,2,D - Dry,93.75,2.537212449,Pinot Gris Blend,wine,3,-1.84223307,-0.736062641,1.355998939,7.611637347
Pinot Noir,Red Wine,14880,Domaine Carneros Avant-Garde Pinot Noir,750,12.5,California,USA,Domaine Carneros,Medium-bodied & Fruity,36.95,2,XD - Extra Dry,93.75,2.537212449,Pinot Noir,wine,,,-0.736062641,,
Chardonnay,White Wine,14976,Guy Lafleur Cuve Chardonnay,750,12.5,Ontario,Canada,Tawse,Full-bodied & Rich,36.95,2,XD - Extra Dry,93.75,2.537212449,Chardonnay,wine,,,-0.736062641,,
Syrah Blend,Red Wine,7438,J. L. Chave Slection Offerus Saint-Joseph,750,13.5,"Rh<f4>ne, France","Rh<f4>ne, France",J. L. Chave Selection,Medium-bodied & Fruity,39.95,2,XD - Extra Dry,101.25,2.534418023,Syrah Blend,wine,,,-0.737013944,,
Grenache Blend,Red Wine,11502,Famille Perrin Les Sinards Chteauneuf-du-Pape,750,13.5,"Rh<f4>ne, France","Rh<f4>ne, France",Perrin & Fils,Full-bodied & Smooth,39.95,3,XD - Extra Dry,101.25,2.534418023,Grenache Blend,wine,,,-0.737013944,,
Chardonnay,White Wine,11978,Te Awa Single Estate Chardonnay,750,13.5,Hawke's Bay,New Zealand,Villa Maria Estates,,39.95,4,D - Dry,101.25,2.534418023,Chardonnay,wine,,,-0.737013944,,
Sangiovese Blend,Red Wine,11984,Brancaia Riserva Chianti Classico,750,13.5,Tuscany,Italy,Casa Brancaia Srl,Medium-bodied & Fruity,39.95,2,XD - Extra Dry,101.25,2.534418023,Sangiovese Blend,wine,,,-0.737013944,,
Chardonnay,White Wine,13796,Saintsbury Chardonnay,750,13.5,California,USA,Saintsbury,Full-bodied & Rich,39.95,2,XD - Extra Dry,101.25,2.534418023,Chardonnay,wine,,,-0.737013944,,
Sparkling,Sparkling Wine,15111,Decoy Brut Cuve Sparkling,750,13.5,California,USA,Duckhorn Portfolio,Medium-bodied & Flavourful,39.95,9,XD - Extra Dry,101.25,2.534418023,Sparkling,wine,,,-0.737013944,,
Chardonnay,White Wine,12983,Domaine Hamelin Beauroy Chablis 1er Cru,750,12.5,Burgundy,France,S.C. Hamelin,Light & Crisp,37,2,XD - Extra Dry,93.75,2.533783784,Chardonnay,wine,,,-0.737229857,,
Red - Full Bodied,Red Wine,6978,Alpha Box and Dice Xola Aglianico,750,13.9,South Australia,Australia,Viottolo Pty Ltd,,41.15,,,104.25,2.533414338,Red - Full Bodied,wine,,,-0.737355627,,
Cabernet Franc,Red Wine,14984,Amirault Saint-Nicolas de Bourgueil Les Gravil,750,12,Loire,France,Amirault Selection - Le Clos D,,35.55,,,90,2.53164557,Cabernet Franc,wine,,,-0.737957767,,
Chardonnay,White Wine,7123,Te Awa Single Estate Chardonnay,750,13.5,New Zealand,New Zealand,Villa Maria Estate Limited,,40,,,101.25,2.53125,Chardonnay,wine,,,-0.73809243,,
Chardonnay,White Wine,7155,Villa Maria Reserve Hawkes Bay Chardonnay,750,13.5,Hawke's Bay,New Zealand,Villa Maria Estate Limited,,40,,,101.25,2.53125,Chardonnay,wine,,,-0.73809243,,
Cabernet Franc Blend,Red Wine,13402,Gen del Alma Otra Piel Red Blend,750,13.5,Mendoza,Argentina,Finca Don Emilio S.A.,Full-bodied & Firm,40,4,XD - Extra Dry,101.25,2.53125,Cabernet Franc Blend,wine,,,-0.73809243,,
Chardonnay,White Wine,13427,Stag's Leap Wine Cellars Hands of Time Chardonnay,750,13.5,California,USA,Stag's Leap Wine Cellars,Full-bodied & Rich,40,2,XD - Extra Dry,101.25,2.53125,Chardonnay,wine,,,-0.73809243,,
Red Blend,Red Wine,14461,Pask Declaration Cabernet/Merlot/Malbec,750,13.5,Hawke's Bay,New Zealand,C.J. Pask Winery Limited,,40,2,XD - Extra Dry,101.25,2.53125,Red Blend,wine,,,-0.73809243,,
Pinot Noir,Red Wine,14715,Henri de Villamont Les Belles Filles Pernand-Vergelesses,750,13.5,Burgundy,France,Henri De Villamont U.S.A.,,40,2,XD - Extra Dry,101.25,2.53125,Pinot Noir,wine,,,-0.73809243,,
Chardonnay,White Wine,15143,Blank Canvas Reed Chardonnay,750,13.5,Marlborough,New Zealand,Black Canvas Wines,Full-bodied & Rich,40,2,XD - Extra Dry,101.25,2.53125,Chardonnay,wine,,,-0.73809243,,
Merlot,Red Wine,8699,Les Lauriers de Rothschild Montagne-Saint-Emilion,750,13,Bordeaux,France,Royal Wines Co.  (Exc),,38.55,,,97.5,2.529182879,Merlot,wine,,,-0.738796138,,
Sangiovese Blend,Red Wine,8726,Chianti Classico Riserva DOCG,750,13.5,Italy,Italy,Fattoria Della Aiola Societa Agrico,,40.05,,,101.25,2.528089888,Sangiovese Blend,wine,,,-0.739168223,,
Grenache Blend,Red Wine,12465,Tablas Creek Ctes de Tablas,750,14.8,California,USA,Tablas Creek Vineyard,Full-bodied & Smooth,43.95,2,XD - Extra Dry,111,2.52559727,Grenache Blend,wine,,,-0.740016782,,
Shiraz/Syrah,Red Wine,13621,Smallfry Barossa Estate Shiraz,750,13.8,South Australia,Australia,W.G Ahrens + S.L Hilder Trading As,,41,,,103.5,2.524390244,Shiraz/Syrah,wine,,,-0.740427688,,
Chardonnay Blend,White Wine,5591,Pinte Cuvee d'Automne n/v,750,14.5,Jura,France,Societe Viticole Du Domaine De La P,,43.1,,,108.75,2.523201856,Chardonnay Blend,wine,,,-0.74083225,,
Grenache Blend,Red Wine,11021,Domaine les Ondines Passion Vacqueyras,750,14.8,"Rh<f4>ne, France","Rh<f4>ne, France",Domaine Les Ondines,Full-bodied & Smooth,44,2,XD - Extra Dry,111,2.522727273,Grenache Blend,wine,,,-0.740993811,,
Pinot Noir,Red Wine,9170,Tramier Hautes Cotes de Nuits,750,13,Burgundy,France,Maison L. Tramier & Fils,,38.65,,,97.5,2.522639069,Pinot Noir,wine,,,-0.741023839,,
Sauvignon Blanc,White Wine,14319,Blank Canvas Sauvignon Blanc Abstract,750,13,Marlborough,New Zealand,Blank Canvas Wines Limited,,38.65,,,97.5,2.522639069,Sauvignon Blanc,wine,,,-0.741023839,,
Pinot Noir/Chardonnay,White Wine,15410,Elisabetta Abrami Franciacorta DOCG Brut,750,12.5,Lombardy,Italy,Abrami Elisabetta,,37.25,,,93.75,2.516778523,Pinot Noir/Chardonnay,wine,,,-0.743018937,,
Malbec,Red Wine,12086,Via Cobos Bramare Malbec,750,15.1,Mendoza,Argentina,Paul Hobbs,Full-bodied & Smooth,45,2,XD - Extra Dry,113.25,2.516666667,Malbec,wine,,,-0.743057016,,
Pinot Bianco,White Wine,8119,Schiopetto Pinot Bianco Collio DOC,750,13,Friuli,Italy,Terre Friulane S.R.L.,,38.75,,,97.5,2.516129032,Pinot Bianco,wine,,,-0.743240042,,
Sauvignon Blanc,White Wine,13210,Supernatural Minus 220 Organic,750,13,New Zealand,New Zealand,Supernatural Wine Co. Limited,,38.75,,,97.5,2.516129032,Sauvignon Blanc,wine,,,-0.743240042,,
Riesling Kabinett,White Wine,9240,Richter Graacher Himmelreich Riesling Kabinett,750,9,Mosel,Germany,"Richter, Dr. Dirk M.",,26.85,,,67.5,2.51396648,Riesling Kabinett,wine,,,-0.743976237,,
Chardonnay Blend,White Wine,8474,Zind-Humbrecht Zind,750,12.5,France,France,Domaine Zind Humbrecht,,37.3,,,93.75,2.513404826,Chardonnay Blend,wine,,,-0.74416744,,
Pinot Gris,White Wine,8615,Domaine Ostertag Jardins Pinot Gris,750,13.5,France,France,Domaine Ostertag,,40.3,,,101.25,2.512406948,Pinot Gris,wine,,,-0.744507147,,
Syrah/Grenache,Red Wine,13446,Prestige Rouge,750,14.5,France,France,Scea Domaine De Tara,,43.35,,,108.75,2.508650519,Syrah/Grenache,wine,,,-0.745785943,,
Gewurztraminer/Riesling,White Wine,8804,Frey-Sohler Grand Cru Frankstein,750,13,Alsace,France,Frey-Sohler Sarl,,38.9,,,97.5,2.506426735,Gewurztraminer/Riesling,wine,,,-0.746542983,,
Tempranillo,Red Wine,9649,Alonso Del Yerro,750,14.7,Ribera del Duero,Spain,Vinedos Alonso Del Yerro,,44,,XD - Extra Dry,110.25,2.505681818,Tempranillo,wine,,,-0.746796574,,
Chardonnay,White Wine,13226,Christophe Patrice Beauregard Chablis 1er Cru,750,12,Burgundy,France,Maison Tanase Sarl,Light & Crisp,35.95,2,XD - Extra Dry,90,2.503477051,Chardonnay,wine,,,-0.74754714,,
Sauvignon Blanc,White Wine,11889,Pascal Jolivet Les Caillotes Sancerre,750,13,Loire,France,Pascal Jolivet,Aromatic & Flavourful,38.95,2,XD - Extra Dry,97.5,2.503209243,Sauvignon Blanc,wine,,,-0.74763831,,
Cabernet Sauvignon Blend,White Wine,13283,J. Lohr Pure Paso Proprietary Red,750,14,California,USA,J Lohr Winery,Full-bodied & Smooth,41.95,5,XD - Extra Dry,105,2.502979738,Cabernet Sauvignon Blend,wine,,,-0.74771644,,
Merlot/Cabernet Franc,Red Wine,14015,Chteau Lamarzelle Cormey,750,14,Bordeaux,France,Cormeil-Figeac-Magnan,Medium-bodied & Fruity,41.95,4,XD - Extra Dry,105,2.502979738,Merlot/Cabernet Franc,wine,,,-0.74771644,,
Touriga Nacional Blend,Red Wine,15109,Barros Colheita Tawny Port,750,20,Douro,Portugal,Sogevinus Fine Wine,Sweet,59.95,120,S - Sweet,150,2.502085071,Touriga Nacional Blend,wine,,,-0.74802101,,
Red - Full Bodied,Red Wine,6938,Ciro Rosso Classico Superiore Riserva,750,14.5,Calabria,Italy,Cataldo Calabretta,,43.5,,,108.75,2.5,Red - Full Bodied,wine,,,-0.748730828,,
Pinot Noir,Red Wine,6949,Domaine Chofflet La Piece AOC Givry,750,13.3,Burgundy,France,Bourgogne De Vigne Et Verre,,39.9,,,99.75,2.5,Pinot Noir,wine,,,-0.748730828,,
White Blend,White Wine,12663,Ramn Do Casar Nobre Treixadura,750,13,Spain,Spain,Ramon Do Casar S.L,Aromatic & Flavourful,39,5,XD - Extra Dry,97.5,2.5,White Blend,wine,5,0.734543234,-0.748730828,-0.549975164,12.5
Pinot Noir,Red Wine,12674,CHARTRON & TRBUCHET SANTENAY BLANC,750,13,Burgundy,France,Charton Et Trebuchet,,39,3,,97.5,2.5,Pinot Noir,wine,,,-0.748730828,,
Pinot Gris Blend,White Wine,14342,Cambridge Road Naturalist Rose Pet Nat,750,13.5,New Zealand,New Zealand,Old Vine Investments Limited,,40.5,,,101.25,2.5,Pinot Gris Blend,wine,5,0.734543234,-0.748730828,-0.549975164,12.5
Trincadeira Blend,Other / Mixed Type,14733,Olho de Mocho Single Vineyard Reserva,750,14,Alentejo,Portugal,Herdade do Rocim,,42,3,XD - Extra Dry,105,2.5,Trincadeira Blend,wine,,,-0.748730828,,
Malvasia Fina Blend,Other / Mixed Type,8651,Barbeito 10 Year Old Boal Reserva Velha,750,19,Madeira,Portugal,Vinhos Barbeito (Madeira) Lda.,,57.05,,,142.5,2.49780894,Malvasia Fina Blend,wine,,,-0.749476728,,
Sauvignon Blanc,White Wine,10483,Grgich Hills Fum Blanc Dry Sauvignon Blanc,750,14.3,California,USA,Grgich Hills Cellars,Aromatic & Flavourful,42.95,4,XD - Extra Dry,107.25,2.497089639,Sauvignon Blanc,wine,,,-0.749721599,,
Red Blend,Red Wine,9048,San Pietro Monferrato Rosso Bellavita,750,14,Piedmont,Italy,Tenuta San Pietro In Tassarolo Az.,,42.05,,,105,2.497027348,Red Blend,wine,,,-0.749742804,,
Pinot Noir,Red Wine,13277,Matthias Gaul Pinot Noir Asselheim,750,13,Pfalz,Germany,Kurt Muller Weinexport Gmbh,,39.1,,,97.5,2.493606138,Pinot Noir,wine,,,-0.750907483,,
Sauvignon Blanc,White Wine,12612,Nadim Sauvignon Blanc,750,12,West Bank,West Bank,Taybeh Brewery,,36.15,,,90,2.489626556,Sauvignon Blanc,wine,,,-0.752262247,,
Blend - Other,Other / Mixed Type,15003,Stratus Red & White Duo,1500,14.6,Ontario,Canada,Stratus Vineyards,,88,,XD - Extra Dry,219,2.488636364,Blend - Other,wine,,,-0.752599337,,
Sparkling - Sweet,Sparkling Wine,11485,Bartenura Asti KPM,750,7,Piedmont,Italy,Royal Wines,Light & Fruity,21.1,90,S - Sweet,52.5,2.488151659,Sparkling - Sweet,wine,,,-0.752764344,,
Tinta Roriz Blend,Other / Mixed Type,9033,Alta N 10 Ten Year Old Tawny Port,500,19.5,Douro,Portugal,"Vinhos Quinta Da Pedra Alta, Sa",,39.2,,,97.5,2.487244898,Tinta Roriz Blend,wine,,,-0.753073032,,
Cabernet Sauvignon Blend,White Wine,14170,Bishop's Ring Napa Valley Cabernet Sauvignon,750,15.5,California,USA,Darioush Khaledi Winery Llc,Full-bodied & Firm,46.75,2,XD - Extra Dry,116.25,2.486631016,Cabernet Sauvignon Blend,wine,5,0.734543234,-0.753282015,-0.553318207,12.43315508
Pinot Noir,Red Wine,6713,Franck Peillot Pinot Du Bugey AOC,750,12,France,France,E.A.R.L. Famille Peillot Et Associe,,36.2,,,90,2.486187845,Pinot Noir,wine,,,-0.753432883,,
Chardonnay,White Wine,12973,Soeur Cadette Vezelay Chatelaine,750,13.5,Burgundy,France,Sas La Soeur Cadette,,40.75,,,101.25,2.484662577,Chardonnay,wine,,,-0.753952128,,
Chardonnay,White Wine,14477,Soeur Cadette Montanet-Thoden Galer,750,13.5,Burgundy,France,Sas La Soeur Cadette,,40.75,,,101.25,2.484662577,Chardonnay,wine,,,-0.753952128,,
Red - Full Bodied,Red Wine,7216,Ca' del Monte Amarone della Valpolicella Classico,750,16,Veneto,Italy,Azienda Agricola Ca'Del Monte,,48.3,,,120,2.48447205,Red - Full Bodied,wine,,,-0.754016989,,
White Blend,White Wine,6436,Schiopetto Blanc des Rosis IGT,750,13,Friuli,Italy,Terre Friulane S.R.L.,,39.25,,,97.5,2.484076433,White Blend,wine,,,-0.754151668,,
Pinot Noir,Red Wine,15199,Copain Tous Ensemble Pinot Noir,750,13.2,California,USA,Jackson Family Wines Inc,Medium-bodied & Fruity,39.95,2,XD - Extra Dry,99,2.478097622,Pinot Noir,wine,1,-4.419009375,-0.756187027,3.341597563,2.478097622
Syrah/Shiraz,Red Wine,15431,Copain Tous Ensemble Syrah,750,13.2,USA,USA,Jackson Family Wines Inc,Full-bodied & Smooth,39.95,2,,99,2.478097622,Syrah/Shiraz,wine,,,-0.756187027,,
Grenache Blend,Red Wine,8880,Le Grand Huit,750,13,Provence,France,Les Valentines Sarl,,39.35,,,97.5,2.477763659,Grenache Blend,wine,,,-0.756300718,,
Merlot,Red Wine,13758,Chateau Fougas Sans Souffre Ajoute,750,13,Bordeaux,France,Magenta Selection Sas,,39.35,,,97.5,2.477763659,Merlot,wine,,,-0.756300718,,
Blend - Cabernet,Red Wine,6369,Smoke & Gamble Appassimento VQA,750,16.5,Ontario,Canada,Dover13 Wines & Spirits Ltd,,49.95,10,,123.75,2.477477477,Blend - Cabernet,wine,5,0.734543234,-0.756398142,-0.555607138,12.38738739
Riesling,White Wine,11966,Max Ferd. Richter Elisenberger Kabinett Riesling,750,8.9,Mosel,Germany,Dr. Dirk M. Richter,Aromatic & Flavourful,26.95,56,S - Sweet,66.75,2.476808905,Riesling,wine,,,-0.756625744,,
Red Blend,Red Wine,13276,Quarticello Incia,750,12,Italy,Italy,Quarticello Societa' Agricola,,36.4,,,90,2.472527473,Red Blend,wine,,,-0.758083266,,
Shiraz Blend,Other / Mixed Type,13672,Evans & Tate Redbrook Estate Shiraz,750,14.5,Western Australia,Australia,Evans + Tate Wine Group,Full-bodied & Smooth,44,2,XD - Extra Dry,108.75,2.471590909,Shiraz Blend,wine,,,-0.758402099,,
Blend - Meritage,Other / Mixed Type,12800,Chteau d'Armajan des Ormes,375,14,Bordeaux,France,Veyret Latour,Full-bodied & Rich,21.25,126,S - Sweet,52.5,2.470588235,Blend - Meritage,wine,,,-0.758743438,,
White Blend,White Wine,10459,Uvaggio Zelo Bianco,750,13.5,California,USA,"La Famiglia Bologna, Inc",,41,,,101.25,2.469512195,White Blend,wine,,,-0.759109753,,
Merlot/Cabernet Sauvignon,White Wine,12345,Chteau Lalande de Gravet,750,13.5,Bordeaux,France,Earl Alea,Full-bodied & Smooth,41,2,XD - Extra Dry,101.25,2.469512195,Merlot/Cabernet Sauvignon,wine,,,-0.759109753,,
Cabernet Franc,Red Wine,7033,Couly-Dutheil Clos de L'Echo AOC Chinon,750,14.5,Loire,France,Couly-Dutheil S.A.,,44.05,,,108.75,2.468785471,Cabernet Franc,wine,,,-0.759357151,,
White - Light Dry,White Wine,6961,Saints Hills Posh,750,13,Croatia,Croatia,Saints Hills D.O.O.,,39.5,,,97.5,2.46835443,White - Light Dry,wine,,,-0.75950389,,
Red Blend,Red Wine,15155,Mt. Boucherie Summit,750,14.7,British Columbia,Canada,Mt. Boucherie Estate Winery,Full-bodied & Smooth,44.75,3,XD - Extra Dry,110.25,2.463687151,Red Blend,wine,,,-0.761092766,,
Red - Medium Bodied,Red Wine,8969,Grawu Lato Scuro,750,11,Italy,Italy,Grawu D. Dominic Wuerth,,33.5,,,82.5,2.462686567,Red - Medium Bodied,wine,,,-0.761433393,,
White - Light Dry,White Wine,9253,Oshin White,750,13,Armenia,Armenia,Oshin Cellars Llc,,39.6,,,97.5,2.462121212,White - Light Dry,wine,5,0.734543234,-0.761625856,-0.55944712,12.31060606
Touriga Franca Blend,Red Wine,13715,Princesa Reserva,750,15,Douro,Portugal,"Pacheco + Irmaos, Lda",,45.7,,,112.5,2.461706783,Touriga Franca Blend,wine,,,-0.76176694,,
Chardonnay,White Wine,11160,Roserock Chardonnay,750,14.1,Oregon,USA,Domaine Drouhin Oregon,Full-bodied & Rich,43,2,XD - Extra Dry,105.75,2.459302326,Chardonnay,wine,,,-0.762585486,,
Touriga Nacional Blend,Red Wine,12492,Poas Junior Vintage Port,375,19.5,Douro,Portugal,"Manoel D. Pocas Junior, Lda.",,29.75,116,S - Sweet,73.125,2.457983193,Touriga Nacional Blend,wine,,,-0.763034557,,
Pinot Noir,Red Wine,8908,Vincent Latour Bourgogne Pinot Noir,750,12.5,Burgundy,France,S.A.R.L. Maison Latour Labille,,38.15,,,93.75,2.45740498,Pinot Noir,wine,,,-0.763231397,,
White Blend,White Wine,6691,Stina Posip,750,13,Croatia,Croatia,Jako Vino D.O.O. Operating As,,39.7,,,97.5,2.455919395,White Blend,wine,,,-0.763737133,,
White Blend,White Wine,12708,Pacheca Grande Reserva,750,13,Douro,Portugal,Quinta Da Pacheca Soc. Agricola E T,,39.75,,,97.5,2.452830189,White Blend,wine,,,-0.764788788,,
Corvina Blend,Other / Mixed Type,7486,Luciano Arduini Amarone della Valpolicella Classico,750,16,Veneto,Italy,Arduini Luciano & C. Societa Agrico,Full-bodied & Smooth,48.95,10,D - Dry,120,2.451481103,Corvina Blend,wine,,,-0.765248055,,
Corvina Blend,Other / Mixed Type,7491,Monte Zovo Amarone della Valpolicella,750,15,Veneto,Italy,Cottini Spa,Full-bodied & Smooth,45.95,10,D - Dry,112.5,2.448313384,Corvina Blend,wine,,,-0.766326438,,
Merlot/Cabernet Sauvignon,White Wine,12975,Chteau Bel Orme Tronquoy-de-Lalande,750,12.7,Bordeaux,France,Ch<e2>teau Rauzan-Gassies,Full-bodied & Firm,38.95,2,XD - Extra Dry,95.25,2.445442875,Merlot/Cabernet Sauvignon,wine,5,0.734543234,-0.767303642,-0.563617699,12.22721438
Cabernet Sauvignon/Cabernet Franc/Petit Verdot,White Wine,10045,Francis Ford Coppola Director's Cut Cabernet Sauvignon,750,14,California,USA,Francis Ford Coppola Pres Rosso & B,Full-bodied & Smooth,42.95,5,XD - Extra Dry,105,2.444703143,Cabernet Sauvignon/Cabernet Franc/Petit Verdot,wine,,,-0.767555468,,
Merlot/Cabernet Sauvignon/Cabernet Franc,White Wine,10683,Culmina Hypothesis,750,14,British Columbia,Canada,"Arterra Wines Canada, Inc. (Bc)",Full-bodied & Firm,42.95,2,XD - Extra Dry,105,2.444703143,Merlot/Cabernet Sauvignon/Cabernet Franc,wine,,,-0.767555468,,
Tempranillo,Red Wine,12191,Urbina Reserva,750,14,Rioja,Spain,Bodegas Urbina S.L.,Full-bodied & Smooth,42.95,2,XD - Extra Dry,105,2.444703143,Tempranillo,wine,1,-4.419009375,-0.767555468,3.391834808,2.444703143
Tempranillo Blend,Red Wine,12360,Urbina Especial Reserva,750,14,Rioja,Spain,Bodegas Urbina S.L.,Medium-bodied & Fruity,42.95,2,XD - Extra Dry,105,2.444703143,Tempranillo Blend,wine,5,0.734543234,-0.767555468,-0.563802676,12.22351572
Chardonnay,White Wine,9134,Michelet Magnum Chablis,1500,12.5,Burgundy,France,Sas Courtault Michelet,,76.7,,,187.5,2.444589309,Chardonnay,wine,,,-0.76759422,,
Sauvignon Blanc,White Wine,9421,The Paper Nautilus Sauvignon Blanc,750,13,Marlborough,New Zealand,Negociants Int'L Pty. Ltd.,,39.95,,,97.5,2.440550688,Sauvignon Blanc,wine,,,-0.768969083,,
Tempranillo,Red Wine,11152,Faustino I Gran Reserva,750,13,Rioja,Spain,Bodegas Faustino Martinez,Medium-bodied & Fruity,39.95,2,XD - Extra Dry,97.5,2.440550688,Tempranillo,wine,4.5,0.090349158,-0.768969083,-0.069475709,10.9824781
Pinot Noir,Red Wine,12233,Burrowing Owl Pinot Noir,750,13,British Columbia,Canada,Burrowing Owl Estate Winery,Medium-bodied & Fruity,39.95,2,XD - Extra Dry,97.5,2.440550688,Pinot Noir,wine,5,0.734543234,-0.768969083,-0.564841037,12.20275344
Pinot Noir,Red Wine,12885,Maison Roche de Bellene Vieilles Vignes Savigny-ls-Beaune,750,13,Burgundy,France,Maison Roche De Bellene,Medium-bodied & Fruity,39.95,2,XD - Extra Dry,97.5,2.440550688,Pinot Noir,wine,,,-0.768969083,,
Pinot Noir,Red Wine,15193,Domaine Bouchard Pre & Fils Monthlie,750,13,Burgundy,France,Bouchard Pere & Fils,Medium-bodied & Fruity,39.95,2,XD - Extra Dry,97.5,2.440550688,Pinot Noir,wine,,,-0.768969083,,
Sauvignon Blanc,White Wine,13204,Hill Family Napa Sauvignon Blanc,750,14.3,California,USA,Div-Cal Limited,,43.95,,,107.25,2.440273038,Sauvignon Blanc,wine,,,-0.769063603,,
Pinot Noir,Red Wine,14946,Yarden Pinot Noir Kosher,750,14,Israel,Israel,Galil Mountain Winery,,43.05,,,105,2.43902439,Pinot Noir,wine,,,-0.769488678,,
Shiraz/Syrah,Red Wine,7156,Te Awa Single Estate Syrah,750,13,Hawke's Bay,New Zealand,Villa Maria Estate Limited,,40,,,97.5,2.4375,Shiraz/Syrah,wine,,,-0.770007625,,
